File	sample.id	experiment	org	epd	sample	cell	First_Pair_Size
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_55-36163133/DvH-03-55_S144_L004_R1_001.fastq.gz	single-cells-dvh-03-55	single-cells	dvh	03	DvH_03_55	55	 80.7M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_55-36163133/DvH-03-55_S144_L004_R2_001.fastq.gz	single-cells-dvh-03-55	single-cells	dvh	03	DvH_03_55	55	 82.8M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_56-36150126/DvH-03-56_S145_L001_R1_001.fastq.gz	single-cells-dvh-03-56	single-cells	dvh	03	DvH_03_56	56	 77.6M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_56-36150126/DvH-03-56_S145_L001_R2_001.fastq.gz	single-cells-dvh-03-56	single-cells	dvh	03	DvH_03_56	56	 80.8M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_56-36150126/DvH-03-56_S145_L002_R1_001.fastq.gz	single-cells-dvh-03-56	single-cells	dvh	03	DvH_03_56	56	 79.3M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_56-36150126/DvH-03-56_S145_L002_R2_001.fastq.gz	single-cells-dvh-03-56	single-cells	dvh	03	DvH_03_56	56	 82.1M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_56-36150126/DvH-03-56_S145_L003_R1_001.fastq.gz	single-cells-dvh-03-56	single-cells	dvh	03	DvH_03_56	56	 76.7M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_56-36150126/DvH-03-56_S145_L003_R2_001.fastq.gz	single-cells-dvh-03-56	single-cells	dvh	03	DvH_03_56	56	 79M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_56-36150126/DvH-03-56_S145_L004_R1_001.fastq.gz	single-cells-dvh-03-56	single-cells	dvh	03	DvH_03_56	56	 78.7M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_56-36150126/DvH-03-56_S145_L004_R2_001.fastq.gz	single-cells-dvh-03-56	single-cells	dvh	03	DvH_03_56	56	 81.1M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_57-36166134/DvH-03-57_S146_L001_R1_001.fastq.gz	single-cells-dvh-03-57	single-cells	dvh	03	DvH_03_57	57	 46.8M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_57-36166134/DvH-03-57_S146_L001_R2_001.fastq.gz	single-cells-dvh-03-57	single-cells	dvh	03	DvH_03_57	57	 48.6M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_57-36166134/DvH-03-57_S146_L002_R1_001.fastq.gz	single-cells-dvh-03-57	single-cells	dvh	03	DvH_03_57	57	 47.1M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_57-36166134/DvH-03-57_S146_L002_R2_001.fastq.gz	single-cells-dvh-03-57	single-cells	dvh	03	DvH_03_57	57	 48.5M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_57-36166134/DvH-03-57_S146_L003_R1_001.fastq.gz	single-cells-dvh-03-57	single-cells	dvh	03	DvH_03_57	57	 46.2M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_57-36166134/DvH-03-57_S146_L003_R2_001.fastq.gz	single-cells-dvh-03-57	single-cells	dvh	03	DvH_03_57	57	 47.4M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_57-36166134/DvH-03-57_S146_L004_R1_001.fastq.gz	single-cells-dvh-03-57	single-cells	dvh	03	DvH_03_57	57	 46.4M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_57-36166134/DvH-03-57_S146_L004_R2_001.fastq.gz	single-cells-dvh-03-57	single-cells	dvh	03	DvH_03_57	57	 47.6M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_58-36160132/DvH-03-58_S147_L001_R1_001.fastq.gz	single-cells-dvh-03-58	single-cells	dvh	03	DvH_03_58	58	 88.8M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_58-36160132/DvH-03-58_S147_L001_R2_001.fastq.gz	single-cells-dvh-03-58	single-cells	dvh	03	DvH_03_58	58	 92.6M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_58-36160132/DvH-03-58_S147_L002_R1_001.fastq.gz	single-cells-dvh-03-58	single-cells	dvh	03	DvH_03_58	58	 89.7M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_58-36160132/DvH-03-58_S147_L002_R2_001.fastq.gz	single-cells-dvh-03-58	single-cells	dvh	03	DvH_03_58	58	 92.8M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_58-36160132/DvH-03-58_S147_L003_R1_001.fastq.gz	single-cells-dvh-03-58	single-cells	dvh	03	DvH_03_58	58	 87.6M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_58-36160132/DvH-03-58_S147_L003_R2_001.fastq.gz	single-cells-dvh-03-58	single-cells	dvh	03	DvH_03_58	58	 90.3M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_58-36160132/DvH-03-58_S147_L004_R1_001.fastq.gz	single-cells-dvh-03-58	single-cells	dvh	03	DvH_03_58	58	 88.8M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_58-36160132/DvH-03-58_S147_L004_R2_001.fastq.gz	single-cells-dvh-03-58	single-cells	dvh	03	DvH_03_58	58	 91.6M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_59-36166135/DvH-03-59_S148_L001_R1_001.fastq.gz	single-cells-dvh-03-59	single-cells	dvh	03	DvH_03_59	59	 59.2M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_59-36166135/DvH-03-59_S148_L001_R2_001.fastq.gz	single-cells-dvh-03-59	single-cells	dvh	03	DvH_03_59	59	 61.7M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_59-36166135/DvH-03-59_S148_L002_R1_001.fastq.gz	single-cells-dvh-03-59	single-cells	dvh	03	DvH_03_59	59	 60.1M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_59-36166135/DvH-03-59_S148_L002_R2_001.fastq.gz	single-cells-dvh-03-59	single-cells	dvh	03	DvH_03_59	59	 62.2M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_59-36166135/DvH-03-59_S148_L003_R1_001.fastq.gz	single-cells-dvh-03-59	single-cells	dvh	03	DvH_03_59	59	 58.4M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_59-36166135/DvH-03-59_S148_L003_R2_001.fastq.gz	single-cells-dvh-03-59	single-cells	dvh	03	DvH_03_59	59	 60.2M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_59-36166135/DvH-03-59_S148_L004_R1_001.fastq.gz	single-cells-dvh-03-59	single-cells	dvh	03	DvH_03_59	59	 59.4M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_59-36166135/DvH-03-59_S148_L004_R2_001.fastq.gz	single-cells-dvh-03-59	single-cells	dvh	03	DvH_03_59	59	 61.2M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_6-36162132/DvH-03-6_S149_L001_R1_001.fastq.gz	single-cells-dvh-03-6	single-cells	dvh	03	DvH_03_6	6	 51.9M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_6-36162132/DvH-03-6_S149_L001_R2_001.fastq.gz	single-cells-dvh-03-6	single-cells	dvh	03	DvH_03_6	6	 53.9M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_6-36162132/DvH-03-6_S149_L002_R1_001.fastq.gz	single-cells-dvh-03-6	single-cells	dvh	03	DvH_03_6	6	 53.5M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_6-36162132/DvH-03-6_S149_L002_R2_001.fastq.gz	single-cells-dvh-03-6	single-cells	dvh	03	DvH_03_6	6	 55.2M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_6-36162132/DvH-03-6_S149_L003_R1_001.fastq.gz	single-cells-dvh-03-6	single-cells	dvh	03	DvH_03_6	6	 49.9M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_6-36162132/DvH-03-6_S149_L003_R2_001.fastq.gz	single-cells-dvh-03-6	single-cells	dvh	03	DvH_03_6	6	 51.2M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_6-36162132/DvH-03-6_S149_L004_R1_001.fastq.gz	single-cells-dvh-03-6	single-cells	dvh	03	DvH_03_6	6	 52.3M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_6-36162132/DvH-03-6_S149_L004_R2_001.fastq.gz	single-cells-dvh-03-6	single-cells	dvh	03	DvH_03_6	6	 53.9M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_60-36167134/DvH-03-60_S150_L001_R1_001.fastq.gz	single-cells-dvh-03-60	single-cells	dvh	03	DvH_03_60	60	 34.6M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_60-36167134/DvH-03-60_S150_L001_R2_001.fastq.gz	single-cells-dvh-03-60	single-cells	dvh	03	DvH_03_60	60	 36.1M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_60-36167134/DvH-03-60_S150_L002_R1_001.fastq.gz	single-cells-dvh-03-60	single-cells	dvh	03	DvH_03_60	60	 35.7M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_60-36167134/DvH-03-60_S150_L002_R2_001.fastq.gz	single-cells-dvh-03-60	single-cells	dvh	03	DvH_03_60	60	 37M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_60-36167134/DvH-03-60_S150_L003_R1_001.fastq.gz	single-cells-dvh-03-60	single-cells	dvh	03	DvH_03_60	60	 33.7M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_60-36167134/DvH-03-60_S150_L003_R2_001.fastq.gz	single-cells-dvh-03-60	single-cells	dvh	03	DvH_03_60	60	 34.7M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_60-36167134/DvH-03-60_S150_L004_R1_001.fastq.gz	single-cells-dvh-03-60	single-cells	dvh	03	DvH_03_60	60	 34.9M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_60-36167134/DvH-03-60_S150_L004_R2_001.fastq.gz	single-cells-dvh-03-60	single-cells	dvh	03	DvH_03_60	60	 36M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_61-36161133/DvH-03-61_S151_L001_R1_001.fastq.gz	single-cells-dvh-03-61	single-cells	dvh	03	DvH_03_61	61	 25.9M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_61-36161133/DvH-03-61_S151_L001_R2_001.fastq.gz	single-cells-dvh-03-61	single-cells	dvh	03	DvH_03_61	61	 26.9M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_61-36161133/DvH-03-61_S151_L002_R1_001.fastq.gz	single-cells-dvh-03-61	single-cells	dvh	03	DvH_03_61	61	 24.3M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_61-36161133/DvH-03-61_S151_L002_R2_001.fastq.gz	single-cells-dvh-03-61	single-cells	dvh	03	DvH_03_61	61	 25.2M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_61-36161133/DvH-03-61_S151_L003_R1_001.fastq.gz	single-cells-dvh-03-61	single-cells	dvh	03	DvH_03_61	61	 24.1M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_61-36161133/DvH-03-61_S151_L003_R2_001.fastq.gz	single-cells-dvh-03-61	single-cells	dvh	03	DvH_03_61	61	 24.8M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_61-36161133/DvH-03-61_S151_L004_R1_001.fastq.gz	single-cells-dvh-03-61	single-cells	dvh	03	DvH_03_61	61	 21.5M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_61-36161133/DvH-03-61_S151_L004_R2_001.fastq.gz	single-cells-dvh-03-61	single-cells	dvh	03	DvH_03_61	61	 22.3M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_62-36155123/DvH-03-62_S152_L001_R1_001.fastq.gz	single-cells-dvh-03-62	single-cells	dvh	03	DvH_03_62	62	 40.6M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_62-36155123/DvH-03-62_S152_L001_R2_001.fastq.gz	single-cells-dvh-03-62	single-cells	dvh	03	DvH_03_62	62	 42.3M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_62-36155123/DvH-03-62_S152_L002_R1_001.fastq.gz	single-cells-dvh-03-62	single-cells	dvh	03	DvH_03_62	62	 41M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_62-36155123/DvH-03-62_S152_L002_R2_001.fastq.gz	single-cells-dvh-03-62	single-cells	dvh	03	DvH_03_62	62	 42.2M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_62-36155123/DvH-03-62_S152_L003_R1_001.fastq.gz	single-cells-dvh-03-62	single-cells	dvh	03	DvH_03_62	62	 40M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_62-36155123/DvH-03-62_S152_L003_R2_001.fastq.gz	single-cells-dvh-03-62	single-cells	dvh	03	DvH_03_62	62	 41M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_62-36155123/DvH-03-62_S152_L004_R1_001.fastq.gz	single-cells-dvh-03-62	single-cells	dvh	03	DvH_03_62	62	 40.1M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_62-36155123/DvH-03-62_S152_L004_R2_001.fastq.gz	single-cells-dvh-03-62	single-cells	dvh	03	DvH_03_62	62	 41.1M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_63-36154123/DvH-03-63_S153_L001_R1_001.fastq.gz	single-cells-dvh-03-63	single-cells	dvh	03	DvH_03_63	63	 89.8M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_63-36154123/DvH-03-63_S153_L001_R2_001.fastq.gz	single-cells-dvh-03-63	single-cells	dvh	03	DvH_03_63	63	 93.3M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_63-36154123/DvH-03-63_S153_L002_R1_001.fastq.gz	single-cells-dvh-03-63	single-cells	dvh	03	DvH_03_63	63	 90.7M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_63-36154123/DvH-03-63_S153_L002_R2_001.fastq.gz	single-cells-dvh-03-63	single-cells	dvh	03	DvH_03_63	63	 93.3M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_63-36154123/DvH-03-63_S153_L003_R1_001.fastq.gz	single-cells-dvh-03-63	single-cells	dvh	03	DvH_03_63	63	 87.9M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_63-36154123/DvH-03-63_S153_L003_R2_001.fastq.gz	single-cells-dvh-03-63	single-cells	dvh	03	DvH_03_63	63	 90.2M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_63-36154123/DvH-03-63_S153_L004_R1_001.fastq.gz	single-cells-dvh-03-63	single-cells	dvh	03	DvH_03_63	63	 88.8M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_63-36154123/DvH-03-63_S153_L004_R2_001.fastq.gz	single-cells-dvh-03-63	single-cells	dvh	03	DvH_03_63	63	 91M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_64-36149125/DvH-03-64_S154_L001_R1_001.fastq.gz	single-cells-dvh-03-64	single-cells	dvh	03	DvH_03_64	64	 67M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_64-36149125/DvH-03-64_S154_L001_R2_001.fastq.gz	single-cells-dvh-03-64	single-cells	dvh	03	DvH_03_64	64	 69.7M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_64-36149125/DvH-03-64_S154_L002_R1_001.fastq.gz	single-cells-dvh-03-64	single-cells	dvh	03	DvH_03_64	64	 67.2M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_64-36149125/DvH-03-64_S154_L002_R2_001.fastq.gz	single-cells-dvh-03-64	single-cells	dvh	03	DvH_03_64	64	 69.1M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_64-36149125/DvH-03-64_S154_L003_R1_001.fastq.gz	single-cells-dvh-03-64	single-cells	dvh	03	DvH_03_64	64	 65.8M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_64-36149125/DvH-03-64_S154_L003_R2_001.fastq.gz	single-cells-dvh-03-64	single-cells	dvh	03	DvH_03_64	64	 67.5M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_64-36149125/DvH-03-64_S154_L004_R1_001.fastq.gz	single-cells-dvh-03-64	single-cells	dvh	03	DvH_03_64	64	 65.5M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_64-36149125/DvH-03-64_S154_L004_R2_001.fastq.gz	single-cells-dvh-03-64	single-cells	dvh	03	DvH_03_64	64	 67.1M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_65-36161135/DvH-03-65_S155_L001_R1_001.fastq.gz	single-cells-dvh-03-65	single-cells	dvh	03	DvH_03_65	65	 70.8M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_65-36161135/DvH-03-65_S155_L001_R2_001.fastq.gz	single-cells-dvh-03-65	single-cells	dvh	03	DvH_03_65	65	 73.5M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_65-36161135/DvH-03-65_S155_L002_R1_001.fastq.gz	single-cells-dvh-03-65	single-cells	dvh	03	DvH_03_65	65	 72M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_65-36161135/DvH-03-65_S155_L002_R2_001.fastq.gz	single-cells-dvh-03-65	single-cells	dvh	03	DvH_03_65	65	 74.1M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_65-36161135/DvH-03-65_S155_L003_R1_001.fastq.gz	single-cells-dvh-03-65	single-cells	dvh	03	DvH_03_65	65	 70.1M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_65-36161135/DvH-03-65_S155_L003_R2_001.fastq.gz	single-cells-dvh-03-65	single-cells	dvh	03	DvH_03_65	65	 72M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_65-36161135/DvH-03-65_S155_L004_R1_001.fastq.gz	single-cells-dvh-03-65	single-cells	dvh	03	DvH_03_65	65	 70.7M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_65-36161135/DvH-03-65_S155_L004_R2_001.fastq.gz	single-cells-dvh-03-65	single-cells	dvh	03	DvH_03_65	65	 72.6M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_66-36164131/DvH-03-66_S156_L001_R1_001.fastq.gz	single-cells-dvh-03-66	single-cells	dvh	03	DvH_03_66	66	 97.4M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/DvH_single_cell_amplified_genome_strain_UA3_152_03-30586562/DvH_03_66-36164131/DvH-03-66_S156_L001_R2_001.fastq.gz	single-cells-dvh-03-66	single-cells	dvh	03	DvH_03_66	66	100.8M
