File	sample.id	experiment	org	epd.1	epd	sample.1	sample	cell	BAM_File_Size
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_10-36124298/alignment_results/DvH_09_10-36124298_marked.bam	single-cells-dvh-09-10	single-cells	dvh	results_09_2	09	DvH_09_10-36124298	DvH_09_10	10	  1.27G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_11-36135263/alignment_results/DvH_09_11-36135263_marked.bam	single-cells-dvh-09-11	single-cells	dvh	results_09_2	09	DvH_09_11-36135263	DvH_09_11	11	  1.52G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_12-36123263/alignment_results/DvH_09_12-36123263_marked.bam	single-cells-dvh-09-12	single-cells	dvh	results_09_2	09	DvH_09_12-36123263	DvH_09_12	12	  1.18G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_13-36133265/alignment_results/DvH_09_13-36133265_marked.bam	single-cells-dvh-09-13	single-cells	dvh	results_09_2	09	DvH_09_13-36133265	DvH_09_13	13	  1.6G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_14-36129303/alignment_results/DvH_09_14-36129303_marked.bam	single-cells-dvh-09-14	single-cells	dvh	results_09_2	09	DvH_09_14-36129303	DvH_09_14	14	  1.09G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_15-36122278/alignment_results/DvH_09_15-36122278_marked.bam	single-cells-dvh-09-15	single-cells	dvh	results_09_2	09	DvH_09_15-36122278	DvH_09_15	15	  1.17G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_16-36134282/alignment_results/DvH_09_16-36134282_marked.bam	single-cells-dvh-09-16	single-cells	dvh	results_09_2	09	DvH_09_16-36134282	DvH_09_16	16	  1.47G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_17-36122279/alignment_results/DvH_09_17-36122279_marked.bam	single-cells-dvh-09-17	single-cells	dvh	results_09_2	09	DvH_09_17-36122279	DvH_09_17	17	690.63M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_18-36122280/alignment_results/DvH_09_18-36122280_marked.bam	single-cells-dvh-09-18	single-cells	dvh	results_09_2	09	DvH_09_18-36122280	DvH_09_18	18	  1.34G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_19-36135264/alignment_results/DvH_09_19-36135264_marked.bam	single-cells-dvh-09-19	single-cells	dvh	results_09_2	09	DvH_09_19-36135264	DvH_09_19	19	  1.43G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_2-36136287/alignment_results/DvH_09_2-36136287_marked.bam	single-cells-dvh-09-2	single-cells	dvh	results_09_2	09	DvH_09_2-36136287	DvH_09_2	2	  1.16G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_20-36136288/alignment_results/DvH_09_20-36136288_marked.bam	single-cells-dvh-09-20	single-cells	dvh	results_09_2	09	DvH_09_20-36136288	DvH_09_20	20	  1.31G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_21-36124302/alignment_results/DvH_09_21-36124302_marked.bam	single-cells-dvh-09-21	single-cells	dvh	results_09_2	09	DvH_09_21-36124302	DvH_09_21	21	  1.44G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_22-36122282/alignment_results/DvH_09_22-36122282_marked.bam	single-cells-dvh-09-22	single-cells	dvh	results_09_2	09	DvH_09_22-36122282	DvH_09_22	22	  1.18G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_25-36122283/alignment_results/DvH_09_25-36122283_marked.bam	single-cells-dvh-09-25	single-cells	dvh	results_09_2	09	DvH_09_25-36122283	DvH_09_25	25	  1.42G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_26-36125290/alignment_results/DvH_09_26-36125290_marked.bam	single-cells-dvh-09-26	single-cells	dvh	results_09_2	09	DvH_09_26-36125290	DvH_09_26	26	979.66M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_27-36138303/alignment_results/DvH_09_27-36138303_marked.bam	single-cells-dvh-09-27	single-cells	dvh	results_09_2	09	DvH_09_27-36138303	DvH_09_27	27	  1.31G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_28-36134283/alignment_results/DvH_09_28-36134283_marked.bam	single-cells-dvh-09-28	single-cells	dvh	results_09_2	09	DvH_09_28-36134283	DvH_09_28	28	  1.08G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_29-36127259/alignment_results/DvH_09_29-36127259_marked.bam	single-cells-dvh-09-29	single-cells	dvh	results_09_2	09	DvH_09_29-36127259	DvH_09_29	29	745.69M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_3-36138304/alignment_results/DvH_09_3-36138304_marked.bam	single-cells-dvh-09-3	single-cells	dvh	results_09_2	09	DvH_09_3-36138304	DvH_09_3	3	710.35M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_30-36122284/alignment_results/DvH_09_30-36122284_marked.bam	single-cells-dvh-09-30	single-cells	dvh	results_09_2	09	DvH_09_30-36122284	DvH_09_30	30	574.93M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_31-36122285/alignment_results/DvH_09_31-36122285_marked.bam	single-cells-dvh-09-31	single-cells	dvh	results_09_2	09	DvH_09_31-36122285	DvH_09_31	31	  1.04G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_32-36122286/alignment_results/DvH_09_32-36122286_marked.bam	single-cells-dvh-09-32	single-cells	dvh	results_09_2	09	DvH_09_32-36122286	DvH_09_32	32	  1.11G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_33-36125291/alignment_results/DvH_09_33-36125291_marked.bam	single-cells-dvh-09-33	single-cells	dvh	results_09_2	09	DvH_09_33-36125291	DvH_09_33	33	  1.15G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_34-36122287/alignment_results/DvH_09_34-36122287_marked.bam	single-cells-dvh-09-34	single-cells	dvh	results_09_2	09	DvH_09_34-36122287	DvH_09_34	34	838.78M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_35-36123267/alignment_results/DvH_09_35-36123267_marked.bam	single-cells-dvh-09-35	single-cells	dvh	results_09_2	09	DvH_09_35-36123267	DvH_09_35	35	648.98M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_36-36128265/alignment_results/DvH_09_36-36128265_marked.bam	single-cells-dvh-09-36	single-cells	dvh	results_09_2	09	DvH_09_36-36128265	DvH_09_36	36	  1.87G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_37-36138305/alignment_results/DvH_09_37-36138305_marked.bam	single-cells-dvh-09-37	single-cells	dvh	results_09_2	09	DvH_09_37-36138305	DvH_09_37	37	  1.45G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_38-36127261/alignment_results/DvH_09_38-36127261_marked.bam	single-cells-dvh-09-38	single-cells	dvh	results_09_2	09	DvH_09_38-36127261	DvH_09_38	38	  1.41G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_39-36123268/alignment_results/DvH_09_39-36123268_marked.bam	single-cells-dvh-09-39	single-cells	dvh	results_09_2	09	DvH_09_39-36123268	DvH_09_39	39	  1.2G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_4-36124305/alignment_results/DvH_09_4-36124305_marked.bam	single-cells-dvh-09-4	single-cells	dvh	results_09_2	09	DvH_09_4-36124305	DvH_09_4	4	943.91M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_40-36127262/alignment_results/DvH_09_40-36127262_marked.bam	single-cells-dvh-09-40	single-cells	dvh	results_09_2	09	DvH_09_40-36127262	DvH_09_40	40	  1.34G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_41-36126312/alignment_results/DvH_09_41-36126312_marked.bam	single-cells-dvh-09-41	single-cells	dvh	results_09_2	09	DvH_09_41-36126312	DvH_09_41	41	951.93M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_42-36138308/alignment_results/DvH_09_42-36138308_marked.bam	single-cells-dvh-09-42	single-cells	dvh	results_09_2	09	DvH_09_42-36138308	DvH_09_42	42	  1.09G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_43-36127263/alignment_results/DvH_09_43-36127263_marked.bam	single-cells-dvh-09-43	single-cells	dvh	results_09_2	09	DvH_09_43-36127263	DvH_09_43	43	  1.48G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_44-36136291/alignment_results/DvH_09_44-36136291_marked.bam	single-cells-dvh-09-44	single-cells	dvh	results_09_2	09	DvH_09_44-36136291	DvH_09_44	44	  1.43G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_45-36136292/alignment_results/DvH_09_45-36136292_marked.bam	single-cells-dvh-09-45	single-cells	dvh	results_09_2	09	DvH_09_45-36136292	DvH_09_45	45	  1.96G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_46-36137292/alignment_results/DvH_09_46-36137292_marked.bam	single-cells-dvh-09-46	single-cells	dvh	results_09_2	09	DvH_09_46-36137292	DvH_09_46	46	  1.65G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_47-36139314/alignment_results/DvH_09_47-36139314_marked.bam	single-cells-dvh-09-47	single-cells	dvh	results_09_2	09	DvH_09_47-36139314	DvH_09_47	47	  1.01G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_48-36137295/alignment_results/DvH_09_48-36137295_marked.bam	single-cells-dvh-09-48	single-cells	dvh	results_09_2	09	DvH_09_48-36137295	DvH_09_48	48	  1.69G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_49-36122291/alignment_results/DvH_09_49-36122291_marked.bam	single-cells-dvh-09-49	single-cells	dvh	results_09_2	09	DvH_09_49-36122291	DvH_09_49	49	  1.5G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_5-36127264/alignment_results/DvH_09_5-36127264_marked.bam	single-cells-dvh-09-5	single-cells	dvh	results_09_2	09	DvH_09_5-36127264	DvH_09_5	5	946.55M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_50-36129306/alignment_results/DvH_09_50-36129306_marked.bam	single-cells-dvh-09-50	single-cells	dvh	results_09_2	09	DvH_09_50-36129306	DvH_09_50	50	  1.33G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_51-36138312/alignment_results/DvH_09_51-36138312_marked.bam	single-cells-dvh-09-51	single-cells	dvh	results_09_2	09	DvH_09_51-36138312	DvH_09_51	51	  1.87G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_52-36129307/alignment_results/DvH_09_52-36129307_marked.bam	single-cells-dvh-09-52	single-cells	dvh	results_09_2	09	DvH_09_52-36129307	DvH_09_52	52	  1.46G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_53-36127265/alignment_results/DvH_09_53-36127265_marked.bam	single-cells-dvh-09-53	single-cells	dvh	results_09_2	09	DvH_09_53-36127265	DvH_09_53	53	  1.11G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_54-36134287/alignment_results/DvH_09_54-36134287_marked.bam	single-cells-dvh-09-54	single-cells	dvh	results_09_2	09	DvH_09_54-36134287	DvH_09_54	54	  1.12G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_55-36124309/alignment_results/DvH_09_55-36124309_marked.bam	single-cells-dvh-09-55	single-cells	dvh	results_09_2	09	DvH_09_55-36124309	DvH_09_55	55	  1.85G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_56-36134288/alignment_results/DvH_09_56-36134288_marked.bam	single-cells-dvh-09-56	single-cells	dvh	results_09_2	09	DvH_09_56-36134288	DvH_09_56	56	  1.54G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_57-36125295/alignment_results/DvH_09_57-36125295_marked.bam	single-cells-dvh-09-57	single-cells	dvh	results_09_2	09	DvH_09_57-36125295	DvH_09_57	57	  1.31G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_58-36128267/alignment_results/DvH_09_58-36128267_marked.bam	single-cells-dvh-09-58	single-cells	dvh	results_09_2	09	DvH_09_58-36128267	DvH_09_58	58	  1.71G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_59-36124311/alignment_results/DvH_09_59-36124311_marked.bam	single-cells-dvh-09-59	single-cells	dvh	results_09_2	09	DvH_09_59-36124311	DvH_09_59	59	  1.33G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_6-36124312/alignment_results/DvH_09_6-36124312_marked.bam	single-cells-dvh-09-6	single-cells	dvh	results_09_2	09	DvH_09_6-36124312	DvH_09_6	6	  1.45G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_60-36136295/alignment_results/DvH_09_60-36136295_marked.bam	single-cells-dvh-09-60	single-cells	dvh	results_09_2	09	DvH_09_60-36136295	DvH_09_60	60	  1.92G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_61-36136296/alignment_results/DvH_09_61-36136296_marked.bam	single-cells-dvh-09-61	single-cells	dvh	results_09_2	09	DvH_09_61-36136296	DvH_09_61	61	  1.87G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_62-36127266/alignment_results/DvH_09_62-36127266_marked.bam	single-cells-dvh-09-62	single-cells	dvh	results_09_2	09	DvH_09_62-36127266	DvH_09_62	62	  1.15G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_63-36130289/alignment_results/DvH_09_63-36130289_marked.bam	single-cells-dvh-09-63	single-cells	dvh	results_09_2	09	DvH_09_63-36130289	DvH_09_63	63	  1.77G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_64-36136297/alignment_results/DvH_09_64-36136297_marked.bam	single-cells-dvh-09-64	single-cells	dvh	results_09_2	09	DvH_09_64-36136297	DvH_09_64	64	  1.33G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_65-36134291/alignment_results/DvH_09_65-36134291_marked.bam	single-cells-dvh-09-65	single-cells	dvh	results_09_2	09	DvH_09_65-36134291	DvH_09_65	65	746.82M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_66-36130292/alignment_results/DvH_09_66-36130292_marked.bam	single-cells-dvh-09-66	single-cells	dvh	results_09_2	09	DvH_09_66-36130292	DvH_09_66	66	  1.33G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_67-36136298/alignment_results/DvH_09_67-36136298_marked.bam	single-cells-dvh-09-67	single-cells	dvh	results_09_2	09	DvH_09_67-36136298	DvH_09_67	67	  1.01G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_68-36135275/alignment_results/DvH_09_68-36135275_marked.bam	single-cells-dvh-09-68	single-cells	dvh	results_09_2	09	DvH_09_68-36135275	DvH_09_68	68	  1.54G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_69-36133270/alignment_results/DvH_09_69-36133270_marked.bam	single-cells-dvh-09-69	single-cells	dvh	results_09_2	09	DvH_09_69-36133270	DvH_09_69	69	  1.22G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_7-36135276/alignment_results/DvH_09_7-36135276_marked.bam	single-cells-dvh-09-7	single-cells	dvh	results_09_2	09	DvH_09_7-36135276	DvH_09_7	7	  1.93G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_70-36133271/alignment_results/DvH_09_70-36133271_marked.bam	single-cells-dvh-09-70	single-cells	dvh	results_09_2	09	DvH_09_70-36133271	DvH_09_70	70	  1.99G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_71-36127271/alignment_results/DvH_09_71-36127271_marked.bam	single-cells-dvh-09-71	single-cells	dvh	results_09_2	09	DvH_09_71-36127271	DvH_09_71	71	885.07M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_72-36129309/alignment_results/DvH_09_72-36129309_marked.bam	single-cells-dvh-09-72	single-cells	dvh	results_09_2	09	DvH_09_72-36129309	DvH_09_72	72	  1.49G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_73-36139319/alignment_results/DvH_09_73-36139319_marked.bam	single-cells-dvh-09-73	single-cells	dvh	results_09_2	09	DvH_09_73-36139319	DvH_09_73	73	  1.09G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_74-36138318/alignment_results/DvH_09_74-36138318_marked.bam	single-cells-dvh-09-74	single-cells	dvh	results_09_2	09	DvH_09_74-36138318	DvH_09_74	74	862.5M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_75-36134295/alignment_results/DvH_09_75-36134295_marked.bam	single-cells-dvh-09-75	single-cells	dvh	results_09_2	09	DvH_09_75-36134295	DvH_09_75	75	  1.31G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_76-36133273/alignment_results/DvH_09_76-36133273_marked.bam	single-cells-dvh-09-76	single-cells	dvh	results_09_2	09	DvH_09_76-36133273	DvH_09_76	76	  1.48G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_77-36130295/alignment_results/DvH_09_77-36130295_marked.bam	single-cells-dvh-09-77	single-cells	dvh	results_09_2	09	DvH_09_77-36130295	DvH_09_77	77	802.81M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_78-36136301/alignment_results/DvH_09_78-36136301_marked.bam	single-cells-dvh-09-78	single-cells	dvh	results_09_2	09	DvH_09_78-36136301	DvH_09_78	78	  1.45G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_79-36133275/alignment_results/DvH_09_79-36133275_marked.bam	single-cells-dvh-09-79	single-cells	dvh	results_09_2	09	DvH_09_79-36133275	DvH_09_79	79	  1.72G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_8-36151116/alignment_results/DvH_09_8-36151116_marked.bam	single-cells-dvh-09-8	single-cells	dvh	results_09_2	09	DvH_09_8-36151116	DvH_09_8	8	  1.22G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_80-36153120/alignment_results/DvH_09_80-36153120_marked.bam	single-cells-dvh-09-80	single-cells	dvh	results_09_2	09	DvH_09_80-36153120	DvH_09_80	80	  1.24G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_81-36136302/alignment_results/DvH_09_81-36136302_marked.bam	single-cells-dvh-09-81	single-cells	dvh	results_09_2	09	DvH_09_81-36136302	DvH_09_81	81	  1.28G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_82-36151117/alignment_results/DvH_09_82-36151117_marked.bam	single-cells-dvh-09-82	single-cells	dvh	results_09_2	09	DvH_09_82-36151117	DvH_09_82	82	  1.17G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_83-36155119/alignment_results/DvH_09_83-36155119_marked.bam	single-cells-dvh-09-83	single-cells	dvh	results_09_2	09	DvH_09_83-36155119	DvH_09_83	83	920.35M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_84-36158122/alignment_results/DvH_09_84-36158122_marked.bam	single-cells-dvh-09-84	single-cells	dvh	results_09_2	09	DvH_09_84-36158122	DvH_09_84	84	  1.45G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_85-36159123/alignment_results/DvH_09_85-36159123_marked.bam	single-cells-dvh-09-85	single-cells	dvh	results_09_2	09	DvH_09_85-36159123	DvH_09_85	85	  1.33G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_86-36135284/alignment_results/DvH_09_86-36135284_marked.bam	single-cells-dvh-09-86	single-cells	dvh	results_09_2	09	DvH_09_86-36135284	DvH_09_86	86	  1G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_87-36153121/alignment_results/DvH_09_87-36153121_marked.bam	single-cells-dvh-09-87	single-cells	dvh	results_09_2	09	DvH_09_87-36153121	DvH_09_87	87	976.71M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_88-36149118/alignment_results/DvH_09_88-36149118_marked.bam	single-cells-dvh-09-88	single-cells	dvh	results_09_2	09	DvH_09_88-36149118	DvH_09_88	88	952.13M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_89-36138321/alignment_results/DvH_09_89-36138321_marked.bam	single-cells-dvh-09-89	single-cells	dvh	results_09_2	09	DvH_09_89-36138321	DvH_09_89	89	769.05M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_9-36160125/alignment_results/DvH_09_9-36160125_marked.bam	single-cells-dvh-09-9	single-cells	dvh	results_09_2	09	DvH_09_9-36160125	DvH_09_9	9	  1.2G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_90-36152117/alignment_results/DvH_09_90-36152117_marked.bam	single-cells-dvh-09-90	single-cells	dvh	results_09_2	09	DvH_09_90-36152117	DvH_09_90	90	939.23M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_91-36159124/alignment_results/DvH_09_91-36159124_marked.bam	single-cells-dvh-09-91	single-cells	dvh	results_09_2	09	DvH_09_91-36159124	DvH_09_91	91	  1.03G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_92-36161125/alignment_results/DvH_09_92-36161125_marked.bam	single-cells-dvh-09-92	single-cells	dvh	results_09_2	09	DvH_09_92-36161125	DvH_09_92	92	  1.27G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_93-36150117/alignment_results/DvH_09_93-36150117_marked.bam	single-cells-dvh-09-93	single-cells	dvh	results_09_2	09	DvH_09_93-36150117	DvH_09_93	93	  1.09G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_94-36153123/alignment_results/DvH_09_94-36153123_marked.bam	single-cells-dvh-09-94	single-cells	dvh	results_09_2	09	DvH_09_94-36153123	DvH_09_94	94	  1.1G
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_95-36153124/alignment_results/DvH_09_95-36153124_marked.bam	single-cells-dvh-09-95	single-cells	dvh	results_09_2	09	DvH_09_95-36153124	DvH_09_95	95	942.9M
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_09_2/dvh/DvH_09_96-36162126/alignment_results/DvH_09_96-36162126_marked.bam	single-cells-dvh-09-96	single-cells	dvh	results_09_2	09	DvH_09_96-36162126	DvH_09_96	96	  1.55G
