File	sample.id	experiment	org	epd.1	epd	sample.1	sample	cell	BAM_File_Size
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/10_Mmp_10_UA315209-48699921/alignment_results/10_Mmp_10_UA315209-48699921_marked.bam	single-cells-mmp-09-10	single-cells	mmp	results_09_2	09	10_Mmp_10_UA315209-48699921	10_Mmp_10_UA315209	10	 74.78M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/13_Mmp_13_UA315209-48684953/alignment_results/13_Mmp_13_UA315209-48684953_marked.bam	single-cells-mmp-09-13	single-cells	mmp	results_09_2	09	13_Mmp_13_UA315209-48684953	13_Mmp_13_UA315209	13	 41.13M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/14_Mmp_14_UA315209-48696896/alignment_results/14_Mmp_14_UA315209-48696896_marked.bam	single-cells-mmp-09-14	single-cells	mmp	results_09_2	09	14_Mmp_14_UA315209-48696896	14_Mmp_14_UA315209	14	 63.55M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/15_Mmp_15_UA315209-48699922/alignment_results/15_Mmp_15_UA315209-48699922_marked.bam	single-cells-mmp-09-15	single-cells	mmp	results_09_2	09	15_Mmp_15_UA315209-48699922	15_Mmp_15_UA315209	15	 35.94M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/16_Mmp_16_UA315209-48693919/alignment_results/16_Mmp_16_UA315209-48693919_marked.bam	single-cells-mmp-09-16	single-cells	mmp	results_09_2	09	16_Mmp_16_UA315209-48693919	16_Mmp_16_UA315209	16	104.72M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/17_Mmp_17_UA315209-48708735/alignment_results/17_Mmp_17_UA315209-48708735_marked.bam	single-cells-mmp-09-17	single-cells	mmp	results_09_2	09	17_Mmp_17_UA315209-48708735	17_Mmp_17_UA315209	17	 88.52M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/18_Mmp_18_UA315209-48707723/alignment_results/18_Mmp_18_UA315209-48707723_marked.bam	single-cells-mmp-09-18	single-cells	mmp	results_09_2	09	18_Mmp_18_UA315209-48707723	18_Mmp_18_UA315209	18	 62.33M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/19_Mmp_19_UA315209-48702881/alignment_results/19_Mmp_19_UA315209-48702881_marked.bam	single-cells-mmp-09-19	single-cells	mmp	results_09_2	09	19_Mmp_19_UA315209-48702881	19_Mmp_19_UA315209	19	 54.85M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/20_Mmp_20_UA315209-48688897/alignment_results/20_Mmp_20_UA315209-48688897_marked.bam	single-cells-mmp-09-20	single-cells	mmp	results_09_2	09	20_Mmp_20_UA315209-48688897	20_Mmp_20_UA315209	20	 52.09M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/21_Mmp_21_UA315209-48684954/alignment_results/21_Mmp_21_UA315209-48684954_marked.bam	single-cells-mmp-09-21	single-cells	mmp	results_09_2	09	21_Mmp_21_UA315209-48684954	21_Mmp_21_UA315209	21	 68.44M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/22_Mmp_22_UA315209-48702882/alignment_results/22_Mmp_22_UA315209-48702882_marked.bam	single-cells-mmp-09-22	single-cells	mmp	results_09_2	09	22_Mmp_22_UA315209-48702882	22_Mmp_22_UA315209	22	 72.06M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/25_Mmp_25_UA315209-48690900/alignment_results/25_Mmp_25_UA315209-48690900_marked.bam	single-cells-mmp-09-25	single-cells	mmp	results_09_2	09	25_Mmp_25_UA315209-48690900	25_Mmp_25_UA315209	25	 39.57M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/26_Mmp_26_UA315209-48699923/alignment_results/26_Mmp_26_UA315209-48699923_marked.bam	single-cells-mmp-09-26	single-cells	mmp	results_09_2	09	26_Mmp_26_UA315209-48699923	26_Mmp_26_UA315209	26	 38.62M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/27_Mmp_27_UA315209-48709720/alignment_results/27_Mmp_27_UA315209-48709720_marked.bam	single-cells-mmp-09-27	single-cells	mmp	results_09_2	09	27_Mmp_27_UA315209-48709720	27_Mmp_27_UA315209	27	107.17M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/28_Mmp_28_UA315209-48690901/alignment_results/28_Mmp_28_UA315209-48690901_marked.bam	single-cells-mmp-09-28	single-cells	mmp	results_09_2	09	28_Mmp_28_UA315209-48690901	28_Mmp_28_UA315209	28	 30.57M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/29_Mmp_29_UA315209-48709721/alignment_results/29_Mmp_29_UA315209-48709721_marked.bam	single-cells-mmp-09-29	single-cells	mmp	results_09_2	09	29_Mmp_29_UA315209-48709721	29_Mmp_29_UA315209	29	 68.78M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/30_Mmp_30_UA315209-48697934/alignment_results/30_Mmp_30_UA315209-48697934_marked.bam	single-cells-mmp-09-30	single-cells	mmp	results_09_2	09	30_Mmp_30_UA315209-48697934	30_Mmp_30_UA315209	30	 41.89M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/31_Mmp_31_UA315209-48709722/alignment_results/31_Mmp_31_UA315209-48709722_marked.bam	single-cells-mmp-09-31	single-cells	mmp	results_09_2	09	31_Mmp_31_UA315209-48709722	31_Mmp_31_UA315209	31	 70.91M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/32_Mmp_32_UA315209-48686910/alignment_results/32_Mmp_32_UA315209-48686910_marked.bam	single-cells-mmp-09-32	single-cells	mmp	results_09_2	09	32_Mmp_32_UA315209-48686910	32_Mmp_32_UA315209	32	 62.71M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/33_Mmp_33_UA315209-48688898/alignment_results/33_Mmp_33_UA315209-48688898_marked.bam	single-cells-mmp-09-33	single-cells	mmp	results_09_2	09	33_Mmp_33_UA315209-48688898	33_Mmp_33_UA315209	33	126.84M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/34_Mmp_34_UA315209-48690902/alignment_results/34_Mmp_34_UA315209-48690902_marked.bam	single-cells-mmp-09-34	single-cells	mmp	results_09_2	09	34_Mmp_34_UA315209-48690902	34_Mmp_34_UA315209	34	 81.68M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/37_Mmp_37_UA315209-48706712/alignment_results/37_Mmp_37_UA315209-48706712_marked.bam	single-cells-mmp-09-37	single-cells	mmp	results_09_2	09	37_Mmp_37_UA315209-48706712	37_Mmp_37_UA315209	37	 33.87M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/38_Mmp_38_UA315209-48708736/alignment_results/38_Mmp_38_UA315209-48708736_marked.bam	single-cells-mmp-09-38	single-cells	mmp	results_09_2	09	38_Mmp_38_UA315209-48708736	38_Mmp_38_UA315209	38	 42.68M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/39_Mmp_39_UA315209-48708737/alignment_results/39_Mmp_39_UA315209-48708737_marked.bam	single-cells-mmp-09-39	single-cells	mmp	results_09_2	09	39_Mmp_39_UA315209-48708737	39_Mmp_39_UA315209	39	 98.51M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/40_Mmp_40_UA315209-48688901/alignment_results/40_Mmp_40_UA315209-48688901_marked.bam	single-cells-mmp-09-40	single-cells	mmp	results_09_2	09	40_Mmp_40_UA315209-48688901	40_Mmp_40_UA315209	40	 19.55M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/41_Mmp_41_UA315209-48684955/alignment_results/41_Mmp_41_UA315209-48684955_marked.bam	single-cells-mmp-09-41	single-cells	mmp	results_09_2	09	41_Mmp_41_UA315209-48684955	41_Mmp_41_UA315209	41	 48.93M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/42_Mmp_42_UA315209-48710740/alignment_results/42_Mmp_42_UA315209-48710740_marked.bam	single-cells-mmp-09-42	single-cells	mmp	results_09_2	09	42_Mmp_42_UA315209-48710740	42_Mmp_42_UA315209	42	 38.99M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/43_Mmp_43_UA315209-48709723/alignment_results/43_Mmp_43_UA315209-48709723_marked.bam	single-cells-mmp-09-43	single-cells	mmp	results_09_2	09	43_Mmp_43_UA315209-48709723	43_Mmp_43_UA315209	43	 43.61M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/44_Mmp_44_UA315209-48710741/alignment_results/44_Mmp_44_UA315209-48710741_marked.bam	single-cells-mmp-09-44	single-cells	mmp	results_09_2	09	44_Mmp_44_UA315209-48710741	44_Mmp_44_UA315209	44	 43.24M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/45_Mmp_45_UA315209-48691898/alignment_results/45_Mmp_45_UA315209-48691898_marked.bam	single-cells-mmp-09-45	single-cells	mmp	results_09_2	09	45_Mmp_45_UA315209-48691898	45_Mmp_45_UA315209	45	 68.53M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/46_Mmp_46_UA315209-48709724/alignment_results/46_Mmp_46_UA315209-48709724_marked.bam	single-cells-mmp-09-46	single-cells	mmp	results_09_2	09	46_Mmp_46_UA315209-48709724	46_Mmp_46_UA315209	46	 64.31M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/49_Mmp_49_UA315209-48707729/alignment_results/49_Mmp_49_UA315209-48707729_marked.bam	single-cells-mmp-09-49	single-cells	mmp	results_09_2	09	49_Mmp_49_UA315209-48707729	49_Mmp_49_UA315209	49	 47.89M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/50_Mmp_50_UA315209-48709725/alignment_results/50_Mmp_50_UA315209-48709725_marked.bam	single-cells-mmp-09-50	single-cells	mmp	results_09_2	09	50_Mmp_50_UA315209-48709725	50_Mmp_50_UA315209	50	 38.49M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/51_Mmp_51_UA315209-48707733/alignment_results/51_Mmp_51_UA315209-48707733_marked.bam	single-cells-mmp-09-51	single-cells	mmp	results_09_2	09	51_Mmp_51_UA315209-48707733	51_Mmp_51_UA315209	51	 50.43M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/52_Mmp_52_UA315209-48707735/alignment_results/52_Mmp_52_UA315209-48707735_marked.bam	single-cells-mmp-09-52	single-cells	mmp	results_09_2	09	52_Mmp_52_UA315209-48707735	52_Mmp_52_UA315209	52	 21.42M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/53_Mmp_53_UA315209-48707736/alignment_results/53_Mmp_53_UA315209-48707736_marked.bam	single-cells-mmp-09-53	single-cells	mmp	results_09_2	09	53_Mmp_53_UA315209-48707736	53_Mmp_53_UA315209	53	106.58M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/54_Mmp_54_UA315209-48688905/alignment_results/54_Mmp_54_UA315209-48688905_marked.bam	single-cells-mmp-09-54	single-cells	mmp	results_09_2	09	54_Mmp_54_UA315209-48688905	54_Mmp_54_UA315209	54	 73.92M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/55_Mmp_55_UA315209-48710746/alignment_results/55_Mmp_55_UA315209-48710746_marked.bam	single-cells-mmp-09-55	single-cells	mmp	results_09_2	09	55_Mmp_55_UA315209-48710746	55_Mmp_55_UA315209	55	 52.05M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/56_Mmp_56_UA315209-48698914/alignment_results/56_Mmp_56_UA315209-48698914_marked.bam	single-cells-mmp-09-56	single-cells	mmp	results_09_2	09	56_Mmp_56_UA315209-48698914	56_Mmp_56_UA315209	56	 31.95M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/57_Mmp_57_UA315209-48688908/alignment_results/57_Mmp_57_UA315209-48688908_marked.bam	single-cells-mmp-09-57	single-cells	mmp	results_09_2	09	57_Mmp_57_UA315209-48688908	57_Mmp_57_UA315209	57	 45.03M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/58_Mmp_58_UA315209-48699929/alignment_results/58_Mmp_58_UA315209-48699929_marked.bam	single-cells-mmp-09-58	single-cells	mmp	results_09_2	09	58_Mmp_58_UA315209-48699929	58_Mmp_58_UA315209	58	 37.3M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/61_Mmp_61_UA315209-48691905/alignment_results/61_Mmp_61_UA315209-48691905_marked.bam	single-cells-mmp-09-61	single-cells	mmp	results_09_2	09	61_Mmp_61_UA315209-48691905	61_Mmp_61_UA315209	61	 28.19M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/62_Mmp_62_UA315209-48705739/alignment_results/62_Mmp_62_UA315209-48705739_marked.bam	single-cells-mmp-09-62	single-cells	mmp	results_09_2	09	62_Mmp_62_UA315209-48705739	62_Mmp_62_UA315209	62	 29.17M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/63_Mmp_63_UA315209-48702887/alignment_results/63_Mmp_63_UA315209-48702887_marked.bam	single-cells-mmp-09-63	single-cells	mmp	results_09_2	09	63_Mmp_63_UA315209-48702887	63_Mmp_63_UA315209	63	 42.69M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/64_Mmp_64_UA315209-48706723/alignment_results/64_Mmp_64_UA315209-48706723_marked.bam	single-cells-mmp-09-64	single-cells	mmp	results_09_2	09	64_Mmp_64_UA315209-48706723	64_Mmp_64_UA315209	64	 49.31M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/65_Mmp_65_UA315209-48708744/alignment_results/65_Mmp_65_UA315209-48708744_marked.bam	single-cells-mmp-09-65	single-cells	mmp	results_09_2	09	65_Mmp_65_UA315209-48708744	65_Mmp_65_UA315209	65	 75.03M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/66_Mmp_66_UA315209-48697941/alignment_results/66_Mmp_66_UA315209-48697941_marked.bam	single-cells-mmp-09-66	single-cells	mmp	results_09_2	09	66_Mmp_66_UA315209-48697941	66_Mmp_66_UA315209	66	 78.34M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/67_Mmp_67_UA315209-48706724/alignment_results/67_Mmp_67_UA315209-48706724_marked.bam	single-cells-mmp-09-67	single-cells	mmp	results_09_2	09	67_Mmp_67_UA315209-48706724	67_Mmp_67_UA315209	67	 42.78M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/68_Mmp_68_UA315209-48707740/alignment_results/68_Mmp_68_UA315209-48707740_marked.bam	single-cells-mmp-09-68	single-cells	mmp	results_09_2	09	68_Mmp_68_UA315209-48707740	68_Mmp_68_UA315209	68	 21.65M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/69_Mmp_69_UA315209-48708745/alignment_results/69_Mmp_69_UA315209-48708745_marked.bam	single-cells-mmp-09-69	single-cells	mmp	results_09_2	09	69_Mmp_69_UA315209-48708745	69_Mmp_69_UA315209	69	 43.68M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/70_Mmp_70_UA315209-48686912/alignment_results/70_Mmp_70_UA315209-48686912_marked.bam	single-cells-mmp-09-70	single-cells	mmp	results_09_2	09	70_Mmp_70_UA315209-48686912	70_Mmp_70_UA315209	70	 65.76M
