BAM_file	sample.x	sample.id	experiment	epd	org	cell	fastq_files1	fastq_files2	fastq_files3	fastq_files4	fastq_files5	fastq_files6	fastq_files7	fastq_files8	description
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_41-36153129/alignment_results/DvH_03_41-36153129_marked.bam	DvH_03_41	single-cells-dvh-03-41	single-cells	03	dvh	41	DvH-03-41_S129_L001_R1_001.fastq.gz	DvH-03-41_S129_L001_R2_001.fastq.gz	DvH-03-41_S129_L002_R1_001.fastq.gz	DvH-03-41_S129_L002_R2_001.fastq.gz	DvH-03-41_S129_L003_R1_001.fastq.gz	DvH-03-41_S129_L003_R2_001.fastq.gz	DvH-03-41_S129_L004_R1_001.fastq.gz	DvH-03-41_S129_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 41 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_42-36151120/alignment_results/DvH_03_42-36151120_marked.bam	DvH_03_42	single-cells-dvh-03-42	single-cells	03	dvh	42	DvH-03-42_S130_L001_R1_001.fastq.gz	DvH-03-42_S130_L001_R2_001.fastq.gz	DvH-03-42_S130_L002_R1_001.fastq.gz	DvH-03-42_S130_L002_R2_001.fastq.gz	DvH-03-42_S130_L003_R1_001.fastq.gz	DvH-03-42_S130_L003_R2_001.fastq.gz	DvH-03-42_S130_L004_R1_001.fastq.gz	DvH-03-42_S130_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 42 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_43-36162130/alignment_results/DvH_03_43-36162130_marked.bam	DvH_03_43	single-cells-dvh-03-43	single-cells	03	dvh	43	DvH-03-43_S131_L001_R1_001.fastq.gz	DvH-03-43_S131_L001_R2_001.fastq.gz	DvH-03-43_S131_L002_R1_001.fastq.gz	DvH-03-43_S131_L002_R2_001.fastq.gz	DvH-03-43_S131_L003_R1_001.fastq.gz	DvH-03-43_S131_L003_R2_001.fastq.gz	DvH-03-43_S131_L004_R1_001.fastq.gz	DvH-03-43_S131_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 43 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_44-36154121/alignment_results/DvH_03_44-36154121_marked.bam	DvH_03_44	single-cells-dvh-03-44	single-cells	03	dvh	44	DvH-03-44_S132_L001_R1_001.fastq.gz	DvH-03-44_S132_L001_R2_001.fastq.gz	DvH-03-44_S132_L002_R1_001.fastq.gz	DvH-03-44_S132_L002_R2_001.fastq.gz	DvH-03-44_S132_L003_R1_001.fastq.gz	DvH-03-44_S132_L003_R2_001.fastq.gz	DvH-03-44_S132_L004_R1_001.fastq.gz	DvH-03-44_S132_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 44 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_45-36152119/alignment_results/DvH_03_45-36152119_marked.bam	DvH_03_45	single-cells-dvh-03-45	single-cells	03	dvh	45	DvH-03-45_S133_L001_R1_001.fastq.gz	DvH-03-45_S133_L001_R2_001.fastq.gz	DvH-03-45_S133_L002_R1_001.fastq.gz	DvH-03-45_S133_L002_R2_001.fastq.gz	DvH-03-45_S133_L003_R1_001.fastq.gz	DvH-03-45_S133_L003_R2_001.fastq.gz	DvH-03-45_S133_L004_R1_001.fastq.gz	DvH-03-45_S133_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 45 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_46-36149123/alignment_results/DvH_03_46-36149123_marked.bam	DvH_03_46	single-cells-dvh-03-46	single-cells	03	dvh	46	DvH-03-46_S134_L001_R1_001.fastq.gz	DvH-03-46_S134_L001_R2_001.fastq.gz	DvH-03-46_S134_L002_R1_001.fastq.gz	DvH-03-46_S134_L002_R2_001.fastq.gz	DvH-03-46_S134_L003_R1_001.fastq.gz	DvH-03-46_S134_L003_R2_001.fastq.gz	DvH-03-46_S134_L004_R1_001.fastq.gz	DvH-03-46_S134_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 46 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_47-36161131/alignment_results/DvH_03_47-36161131_marked.bam	DvH_03_47	single-cells-dvh-03-47	single-cells	03	dvh	47	DvH-03-47_S135_L001_R1_001.fastq.gz	DvH-03-47_S135_L001_R2_001.fastq.gz	DvH-03-47_S135_L002_R1_001.fastq.gz	DvH-03-47_S135_L002_R2_001.fastq.gz	DvH-03-47_S135_L003_R1_001.fastq.gz	DvH-03-47_S135_L003_R2_001.fastq.gz	DvH-03-47_S135_L004_R1_001.fastq.gz	DvH-03-47_S135_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 47 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_48-36151121/alignment_results/DvH_03_48-36151121_marked.bam	DvH_03_48	single-cells-dvh-03-48	single-cells	03	dvh	48	DvH-03-48_S136_L001_R1_001.fastq.gz	DvH-03-48_S136_L001_R2_001.fastq.gz	DvH-03-48_S136_L002_R1_001.fastq.gz	DvH-03-48_S136_L002_R2_001.fastq.gz	DvH-03-48_S136_L003_R1_001.fastq.gz	DvH-03-48_S136_L003_R2_001.fastq.gz	DvH-03-48_S136_L004_R1_001.fastq.gz	DvH-03-48_S136_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 48 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_49-36150122/alignment_results/DvH_03_49-36150122_marked.bam	DvH_03_49	single-cells-dvh-03-49	single-cells	03	dvh	49	DvH-03-49_S137_L001_R1_001.fastq.gz	DvH-03-49_S137_L001_R2_001.fastq.gz	DvH-03-49_S137_L002_R1_001.fastq.gz	DvH-03-49_S137_L002_R2_001.fastq.gz	DvH-03-49_S137_L003_R1_001.fastq.gz	DvH-03-49_S137_L003_R2_001.fastq.gz	DvH-03-49_S137_L004_R1_001.fastq.gz	DvH-03-49_S137_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 49 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_5-36150123/alignment_results/DvH_03_5-36150123_marked.bam	DvH_03_5	single-cells-dvh-03-5	single-cells	03	dvh	5	DvH-03-5_S138_L001_R1_001.fastq.gz	DvH-03-5_S138_L001_R2_001.fastq.gz	DvH-03-5_S138_L002_R1_001.fastq.gz	DvH-03-5_S138_L002_R2_001.fastq.gz	DvH-03-5_S138_L003_R1_001.fastq.gz	DvH-03-5_S138_L003_R2_001.fastq.gz	DvH-03-5_S138_L004_R1_001.fastq.gz	DvH-03-5_S138_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 5 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_50-36160129/alignment_results/DvH_03_50-36160129_marked.bam	DvH_03_50	single-cells-dvh-03-50	single-cells	03	dvh	50	DvH-03-50_S139_L001_R1_001.fastq.gz	DvH-03-50_S139_L001_R2_001.fastq.gz	DvH-03-50_S139_L002_R1_001.fastq.gz	DvH-03-50_S139_L002_R2_001.fastq.gz	DvH-03-50_S139_L003_R1_001.fastq.gz	DvH-03-50_S139_L003_R2_001.fastq.gz	DvH-03-50_S139_L004_R1_001.fastq.gz	DvH-03-50_S139_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 50 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_51-36163131/alignment_results/DvH_03_51-36163131_marked.bam	DvH_03_51	single-cells-dvh-03-51	single-cells	03	dvh	51	DvH-03-51_S140_L001_R1_001.fastq.gz	DvH-03-51_S140_L001_R2_001.fastq.gz	DvH-03-51_S140_L002_R1_001.fastq.gz	DvH-03-51_S140_L002_R2_001.fastq.gz	DvH-03-51_S140_L003_R1_001.fastq.gz	DvH-03-51_S140_L003_R2_001.fastq.gz	DvH-03-51_S140_L004_R1_001.fastq.gz	DvH-03-51_S140_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 51 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_52-36166132/alignment_results/DvH_03_52-36166132_marked.bam	DvH_03_52	single-cells-dvh-03-52	single-cells	03	dvh	52	DvH-03-52_S141_L001_R1_001.fastq.gz	DvH-03-52_S141_L001_R2_001.fastq.gz	DvH-03-52_S141_L002_R1_001.fastq.gz	DvH-03-52_S141_L002_R2_001.fastq.gz	DvH-03-52_S141_L003_R1_001.fastq.gz	DvH-03-52_S141_L003_R2_001.fastq.gz	DvH-03-52_S141_L004_R1_001.fastq.gz	DvH-03-52_S141_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 52 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_53-36160130/alignment_results/DvH_03_53-36160130_marked.bam	DvH_03_53	single-cells-dvh-03-53	single-cells	03	dvh	53	DvH-03-53_S142_L001_R1_001.fastq.gz	DvH-03-53_S142_L001_R2_001.fastq.gz	DvH-03-53_S142_L002_R1_001.fastq.gz	DvH-03-53_S142_L002_R2_001.fastq.gz	DvH-03-53_S142_L003_R1_001.fastq.gz	DvH-03-53_S142_L003_R2_001.fastq.gz	DvH-03-53_S142_L004_R1_001.fastq.gz	DvH-03-53_S142_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 53 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_54-36152120/alignment_results/DvH_03_54-36152120_marked.bam	DvH_03_54	single-cells-dvh-03-54	single-cells	03	dvh	54	DvH-03-54_S143_L001_R1_001.fastq.gz	DvH-03-54_S143_L001_R2_001.fastq.gz	DvH-03-54_S143_L002_R1_001.fastq.gz	DvH-03-54_S143_L002_R2_001.fastq.gz	DvH-03-54_S143_L003_R1_001.fastq.gz	DvH-03-54_S143_L003_R2_001.fastq.gz	DvH-03-54_S143_L004_R1_001.fastq.gz	DvH-03-54_S143_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 54 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_55-36163133/alignment_results/DvH_03_55-36163133_marked.bam	DvH_03_55	single-cells-dvh-03-55	single-cells	03	dvh	55	DvH-03-55_S144_L001_R1_001.fastq.gz	DvH-03-55_S144_L001_R2_001.fastq.gz	DvH-03-55_S144_L002_R1_001.fastq.gz	DvH-03-55_S144_L002_R2_001.fastq.gz	DvH-03-55_S144_L003_R1_001.fastq.gz	DvH-03-55_S144_L003_R2_001.fastq.gz	DvH-03-55_S144_L004_R1_001.fastq.gz	DvH-03-55_S144_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 55 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_56-36150126/alignment_results/DvH_03_56-36150126_marked.bam	DvH_03_56	single-cells-dvh-03-56	single-cells	03	dvh	56	DvH-03-56_S145_L001_R1_001.fastq.gz	DvH-03-56_S145_L001_R2_001.fastq.gz	DvH-03-56_S145_L002_R1_001.fastq.gz	DvH-03-56_S145_L002_R2_001.fastq.gz	DvH-03-56_S145_L003_R1_001.fastq.gz	DvH-03-56_S145_L003_R2_001.fastq.gz	DvH-03-56_S145_L004_R1_001.fastq.gz	DvH-03-56_S145_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 56 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_57-36166134/alignment_results/DvH_03_57-36166134_marked.bam	DvH_03_57	single-cells-dvh-03-57	single-cells	03	dvh	57	DvH-03-57_S146_L001_R1_001.fastq.gz	DvH-03-57_S146_L001_R2_001.fastq.gz	DvH-03-57_S146_L002_R1_001.fastq.gz	DvH-03-57_S146_L002_R2_001.fastq.gz	DvH-03-57_S146_L003_R1_001.fastq.gz	DvH-03-57_S146_L003_R2_001.fastq.gz	DvH-03-57_S146_L004_R1_001.fastq.gz	DvH-03-57_S146_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 57 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_58-36160132/alignment_results/DvH_03_58-36160132_marked.bam	DvH_03_58	single-cells-dvh-03-58	single-cells	03	dvh	58	DvH-03-58_S147_L001_R1_001.fastq.gz	DvH-03-58_S147_L001_R2_001.fastq.gz	DvH-03-58_S147_L002_R1_001.fastq.gz	DvH-03-58_S147_L002_R2_001.fastq.gz	DvH-03-58_S147_L003_R1_001.fastq.gz	DvH-03-58_S147_L003_R2_001.fastq.gz	DvH-03-58_S147_L004_R1_001.fastq.gz	DvH-03-58_S147_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 58 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_59-36166135/alignment_results/DvH_03_59-36166135_marked.bam	DvH_03_59	single-cells-dvh-03-59	single-cells	03	dvh	59	DvH-03-59_S148_L001_R1_001.fastq.gz	DvH-03-59_S148_L001_R2_001.fastq.gz	DvH-03-59_S148_L002_R1_001.fastq.gz	DvH-03-59_S148_L002_R2_001.fastq.gz	DvH-03-59_S148_L003_R1_001.fastq.gz	DvH-03-59_S148_L003_R2_001.fastq.gz	DvH-03-59_S148_L004_R1_001.fastq.gz	DvH-03-59_S148_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 59 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_6-36162132/alignment_results/DvH_03_6-36162132_marked.bam	DvH_03_6	single-cells-dvh-03-6	single-cells	03	dvh	6	DvH-03-6_S149_L001_R1_001.fastq.gz	DvH-03-6_S149_L001_R2_001.fastq.gz	DvH-03-6_S149_L002_R1_001.fastq.gz	DvH-03-6_S149_L002_R2_001.fastq.gz	DvH-03-6_S149_L003_R1_001.fastq.gz	DvH-03-6_S149_L003_R2_001.fastq.gz	DvH-03-6_S149_L004_R1_001.fastq.gz	DvH-03-6_S149_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 6 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_60-36167134/alignment_results/DvH_03_60-36167134_marked.bam	DvH_03_60	single-cells-dvh-03-60	single-cells	03	dvh	60	DvH-03-60_S150_L001_R1_001.fastq.gz	DvH-03-60_S150_L001_R2_001.fastq.gz	DvH-03-60_S150_L002_R1_001.fastq.gz	DvH-03-60_S150_L002_R2_001.fastq.gz	DvH-03-60_S150_L003_R1_001.fastq.gz	DvH-03-60_S150_L003_R2_001.fastq.gz	DvH-03-60_S150_L004_R1_001.fastq.gz	DvH-03-60_S150_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 60 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_61-36161133/alignment_results/DvH_03_61-36161133_marked.bam	DvH_03_61	single-cells-dvh-03-61	single-cells	03	dvh	61	DvH-03-61_S151_L001_R1_001.fastq.gz	DvH-03-61_S151_L001_R2_001.fastq.gz	DvH-03-61_S151_L002_R1_001.fastq.gz	DvH-03-61_S151_L002_R2_001.fastq.gz	DvH-03-61_S151_L003_R1_001.fastq.gz	DvH-03-61_S151_L003_R2_001.fastq.gz	DvH-03-61_S151_L004_R1_001.fastq.gz	DvH-03-61_S151_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 61 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_62-36155123/alignment_results/DvH_03_62-36155123_marked.bam	DvH_03_62	single-cells-dvh-03-62	single-cells	03	dvh	62	DvH-03-62_S152_L001_R1_001.fastq.gz	DvH-03-62_S152_L001_R2_001.fastq.gz	DvH-03-62_S152_L002_R1_001.fastq.gz	DvH-03-62_S152_L002_R2_001.fastq.gz	DvH-03-62_S152_L003_R1_001.fastq.gz	DvH-03-62_S152_L003_R2_001.fastq.gz	DvH-03-62_S152_L004_R1_001.fastq.gz	DvH-03-62_S152_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 62 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_63-36154123/alignment_results/DvH_03_63-36154123_marked.bam	DvH_03_63	single-cells-dvh-03-63	single-cells	03	dvh	63	DvH-03-63_S153_L001_R1_001.fastq.gz	DvH-03-63_S153_L001_R2_001.fastq.gz	DvH-03-63_S153_L002_R1_001.fastq.gz	DvH-03-63_S153_L002_R2_001.fastq.gz	DvH-03-63_S153_L003_R1_001.fastq.gz	DvH-03-63_S153_L003_R2_001.fastq.gz	DvH-03-63_S153_L004_R1_001.fastq.gz	DvH-03-63_S153_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 63 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_64-36149125/alignment_results/DvH_03_64-36149125_marked.bam	DvH_03_64	single-cells-dvh-03-64	single-cells	03	dvh	64	DvH-03-64_S154_L001_R1_001.fastq.gz	DvH-03-64_S154_L001_R2_001.fastq.gz	DvH-03-64_S154_L002_R1_001.fastq.gz	DvH-03-64_S154_L002_R2_001.fastq.gz	DvH-03-64_S154_L003_R1_001.fastq.gz	DvH-03-64_S154_L003_R2_001.fastq.gz	DvH-03-64_S154_L004_R1_001.fastq.gz	DvH-03-64_S154_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 64 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_65-36161135/alignment_results/DvH_03_65-36161135_marked.bam	DvH_03_65	single-cells-dvh-03-65	single-cells	03	dvh	65	DvH-03-65_S155_L001_R1_001.fastq.gz	DvH-03-65_S155_L001_R2_001.fastq.gz	DvH-03-65_S155_L002_R1_001.fastq.gz	DvH-03-65_S155_L002_R2_001.fastq.gz	DvH-03-65_S155_L003_R1_001.fastq.gz	DvH-03-65_S155_L003_R2_001.fastq.gz	DvH-03-65_S155_L004_R1_001.fastq.gz	DvH-03-65_S155_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 65 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_66-36164131/alignment_results/DvH_03_66-36164131_marked.bam	DvH_03_66	single-cells-dvh-03-66	single-cells	03	dvh	66	DvH-03-66_S156_L001_R1_001.fastq.gz	DvH-03-66_S156_L001_R2_001.fastq.gz	DvH-03-66_S156_L002_R1_001.fastq.gz	DvH-03-66_S156_L002_R2_001.fastq.gz	DvH-03-66_S156_L003_R1_001.fastq.gz	DvH-03-66_S156_L003_R2_001.fastq.gz	DvH-03-66_S156_L004_R1_001.fastq.gz	DvH-03-66_S156_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 66 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_67-36150132/alignment_results/DvH_03_67-36150132_marked.bam	DvH_03_67	single-cells-dvh-03-67	single-cells	03	dvh	67	DvH-03-67_S157_L001_R1_001.fastq.gz	DvH-03-67_S157_L001_R2_001.fastq.gz	DvH-03-67_S157_L002_R1_001.fastq.gz	DvH-03-67_S157_L002_R2_001.fastq.gz	DvH-03-67_S157_L003_R1_001.fastq.gz	DvH-03-67_S157_L003_R2_001.fastq.gz	DvH-03-67_S157_L004_R1_001.fastq.gz	DvH-03-67_S157_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 67 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_68-36164132/alignment_results/DvH_03_68-36164132_marked.bam	DvH_03_68	single-cells-dvh-03-68	single-cells	03	dvh	68	DvH-03-68_S158_L001_R1_001.fastq.gz	DvH-03-68_S158_L001_R2_001.fastq.gz	DvH-03-68_S158_L002_R1_001.fastq.gz	DvH-03-68_S158_L002_R2_001.fastq.gz	DvH-03-68_S158_L003_R1_001.fastq.gz	DvH-03-68_S158_L003_R2_001.fastq.gz	DvH-03-68_S158_L004_R1_001.fastq.gz	DvH-03-68_S158_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 68 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_69-36159126/alignment_results/DvH_03_69-36159126_marked.bam	DvH_03_69	single-cells-dvh-03-69	single-cells	03	dvh	69	DvH-03-69_S159_L001_R1_001.fastq.gz	DvH-03-69_S159_L001_R2_001.fastq.gz	DvH-03-69_S159_L002_R1_001.fastq.gz	DvH-03-69_S159_L002_R2_001.fastq.gz	DvH-03-69_S159_L003_R1_001.fastq.gz	DvH-03-69_S159_L003_R2_001.fastq.gz	DvH-03-69_S159_L004_R1_001.fastq.gz	DvH-03-69_S159_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 69 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_7-36158129/alignment_results/DvH_03_7-36158129_marked.bam	DvH_03_7	single-cells-dvh-03-7	single-cells	03	dvh	7	DvH-03-7_S160_L001_R1_001.fastq.gz	DvH-03-7_S160_L001_R2_001.fastq.gz	DvH-03-7_S160_L002_R1_001.fastq.gz	DvH-03-7_S160_L002_R2_001.fastq.gz	DvH-03-7_S160_L003_R1_001.fastq.gz	DvH-03-7_S160_L003_R2_001.fastq.gz	DvH-03-7_S160_L004_R1_001.fastq.gz	DvH-03-7_S160_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 7 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_70-36149126/alignment_results/DvH_03_70-36149126_marked.bam	DvH_03_70	single-cells-dvh-03-70	single-cells	03	dvh	70	DvH-03-70_S161_L001_R1_001.fastq.gz	DvH-03-70_S161_L001_R2_001.fastq.gz	DvH-03-70_S161_L002_R1_001.fastq.gz	DvH-03-70_S161_L002_R2_001.fastq.gz	DvH-03-70_S161_L003_R1_001.fastq.gz	DvH-03-70_S161_L003_R2_001.fastq.gz	DvH-03-70_S161_L004_R1_001.fastq.gz	DvH-03-70_S161_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 70 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/dvh-coculture-rnaseq/dvh-single-cells/results_03_2/dvh/DvH_03_71-36149127/alignment_results/DvH_03_71-36149127_marked.bam	DvH_03_71	single-cells-dvh-03-71	single-cells	03	dvh	71	DvH-03-71_S162_L001_R1_001.fastq.gz	DvH-03-71_S162_L001_R2_001.fastq.gz	DvH-03-71_S162_L002_R1_001.fastq.gz	DvH-03-71_S162_L002_R2_001.fastq.gz	DvH-03-71_S162_L003_R1_001.fastq.gz	DvH-03-71_S162_L003_R2_001.fastq.gz	DvH-03-71_S162_L004_R1_001.fastq.gz	DvH-03-71_S162_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 71 of Desulfovibrio vulgaris from EPD 03 of UE3 co-culture with Methanococcus maripaludis after evolving for 1000 generation
